1991.4959,    1.5264
1991.5795,    1.5264
1991.6644,    1.5264
1991.7479,    1.5264
1991.8315,    1.5264
1991.9151,    1.7808
1991.9986,    1.7808
1992.0833,    1.7808
1992.1653,    1.7808
1992.2473,    1.5264
1992.3306,    1.2720
1992.4139,    1.2720
1992.4973,    0.7632
1992.5806,    1.0176
1992.6653,    0.7632
1992.7486,    0.7632
1992.8320,    0.7632
1992.9153,    1.2720
1992.9987,    1.2720
1993.0836,    1.5264
1993.1644,    1.5264
1993.2452,    2.0352
1993.3288,    2.0352
1993.4123,    2.5440
1993.4959,    2.2896
1993.5795,    3.0528
1993.6644,    3.3072
1993.7479,    3.3072
1993.8315,    4.0704
1993.9151,    4.0704
1993.9986,    4.3248
1994.0836,    4.3248
1994.1644,    3.8160
1994.2452,    4.3248
1994.3288,    4.0704
1994.4123,    4.3248
1994.4959,    4.3248
1994.5795,    4.3248
1994.6644,    4.5792
1994.7479,    4.5792
1994.8315,    4.5792
1994.9151,    4.5792
1994.9986,    4.8336
1995.0836,    4.5792
1995.1644,    4.0704
1995.2452,    4.5792
1995.3288,    4.3248
1995.4123,    4.0704
1995.4959,    4.0704
1995.5795,    4.0704
1995.6644,    4.3248
1995.7479,    3.8160
1995.8315,    4.0704
1995.9151,    4.0704
1995.9986,    3.8160
1996.0833,    3.8160
1996.1653,    3.3072
1996.2473,    3.3072
1996.3306,    2.7984
1996.4139,    3.0528
1996.4973,    2.2896
1996.5806,    2.5440
1996.6653,    2.0352
1996.7486,    2.0352
1996.8320,    2.0352
1996.9153,    2.0352
1996.9987,    2.0352
1997.0836,    2.2896
1997.1644,    2.2896
1997.2452,    2.7984
1997.3288,    2.7984
1997.4123,    3.5616
1997.4959,    3.8160
1997.5795,    4.5792
1997.6644,    5.0880
1997.7479,    5.3424
1997.8315,    6.3600
1997.9151,    6.3600
1997.9986,    6.8688
1998.0836,    6.8688
1998.1644,    6.6144
1998.2452,    6.8688
1998.3288,    6.6144
1998.4123,    6.8688
1998.4959,    6.1056
1998.5795,    6.1056
1998.6644,    5.3424
1998.7479,    4.8336
1998.8315,    4.5792
1998.9151,    3.8160
1998.9986,    3.5616
1999.0836,    2.7984
1999.1644,    2.2896
1999.2452,    2.0352
1999.3288,    1.7808
1999.4123,    1.7808
1999.4959,    1.7808
1999.5795,    1.7808
1999.6644,    1.7808
1999.7479,    2.0352
1999.8315,    2.2896
1999.9151,    2.0352
1999.9986,    2.5440
2000.0833,    2.2896
2000.1653,    2.5440
2000.2473,    2.7984
2000.3306,    2.7984
2000.4139,    3.5616
2000.4973,    3.3072
2000.5806,    3.5616
2000.6653,    3.8160
2000.7486,    3.5616
2000.8320,    3.5616
2000.9153,    3.3072
2000.9987,    3.3072
2001.0836,    3.0528
2001.1644,    2.7984
2001.2452,    3.0528
2001.3288,    3.0528
2001.4123,    3.3072
2001.4959,    3.3072
2001.5795,    3.8160
2001.6644,    3.8160
2001.7479,    4.0704
2001.8315,    4.0704
2001.9151,    4.0704
2001.9986,    4.3248
2002.0836,    4.5792
2002.1644,    4.0704
2002.2452,    4.8336
2002.3288,    4.8336
2002.4123,    5.3424
2002.4959,    5.3424
2002.5795,    5.8512
2002.6644,    6.1056
2002.7479,    5.5968
2002.8315,    6.1056
2002.9151,    5.5968
2002.9986,    5.5968
2003.0836,    5.5968
2003.1644,    5.0880
2003.2452,    5.3424
2003.3288,    5.3424
2003.4123,    5.0880
2003.4959,    4.8336
2003.5795,    4.8336
2003.6644,    4.5792
2003.7479,    4.3248
