1848.3,  20.475, 0.2174, 286.397
1848.8,  20.680, 0.2053, 286.494
1849.3,  20.870, 0.1900, 286.583
1849.8,  21.042, 0.1724, 286.665
1850.3,  21.196, 0.1539, 286.737
1850.8,  21.330, 0.1339, 286.800
1851.3,  21.443, 0.1131, 286.853
1851.8,  21.535, 0.0911, 286.896
1852.3,  21.602, 0.0679, 286.928
1852.8,  21.647, 0.0442, 286.949
1853.3,  21.668, 0.0217, 286.959
1853.8,  21.670, 0.0015, 286.960
1854.3,  21.653, -0.0172, 286.952
1854.8,  21.619, -0.0335, 286.936
1855.3,  21.571, -0.0480, 286.914
1855.8,  21.511, -0.0603, 286.885
1856.3,  21.440, -0.0705, 286.852
1856.8,  21.362, -0.0788, 286.815
1857.3,  21.277, -0.0849, 286.775
1857.8,  21.188, -0.0889, 286.733
1858.3,  21.097, -0.0909, 286.690
1858.8,  21.006, -0.0909, 286.647
1859.3,  20.917, -0.0887, 286.606
1859.8,  20.833, -0.0845, 286.566
1860.3,  20.754, -0.0790, 286.529
1860.8,  20.683, -0.0711, 286.495
1861.3,  20.621, -0.0620, 286.466
1861.8,  20.570, -0.0505, 286.442
1862.3,  20.532, -0.0378, 286.424
1862.8,  20.509, -0.0229, 286.413
1863.3,  20.503, -0.0064, 286.411
1863.8,  20.515, 0.0119, 286.416
1864.3,  20.547, 0.0321, 286.431
1864.8,  20.600, 0.0526, 286.456
1865.3,  20.673, 0.0734, 286.491
1865.8,  20.767, 0.0938, 286.535
1866.3,  20.881, 0.1142, 286.589
1866.8,  21.016, 0.1348, 286.652
1867.3,  21.171, 0.1547, 286.725
1867.8,  21.344, 0.1732, 286.807
1868.3,  21.533, 0.1889, 286.896
1868.8,  21.735, 0.2017, 286.991
1869.3,  21.946, 0.2119, 287.090
1869.8,  22.166, 0.2193, 287.194
1870.3,  22.391, 0.2254, 287.300
1870.8,  22.621, 0.2297, 287.408
1871.3,  22.853, 0.2324, 287.518
1871.8,  23.087, 0.2337, 287.628
1872.3,  23.320, 0.2331, 287.738
1872.8,  23.551, 0.2307, 287.846
1873.3,  23.778, 0.2269, 287.953
1873.8,  23.998, 0.2208, 288.057
1874.3,  24.210, 0.2116, 288.157
1874.8,  24.412, 0.2023, 288.252
1875.3,  24.607, 0.1942, 288.344
1875.8,  24.794, 0.1879, 288.432
1876.3,  24.977, 0.1830, 288.518
1876.8,  25.157, 0.1798, 288.603
1877.3,  25.335, 0.1779, 288.687
1877.8,  25.513, 0.1777, 288.771
1878.3,  25.692, 0.1792, 288.855
1878.8,  25.874, 0.1819, 288.941
1879.3,  26.060, 0.1864, 289.028
1879.8,  26.253, 0.1925, 289.119
1880.3,  26.453, 0.2000, 289.213
1880.8,  26.662, 0.2091, 289.312
1881.3,  26.882, 0.2197, 289.415
1881.8,  27.113, 0.2318, 289.524
1882.3,  27.359, 0.2458, 289.640
1882.8,  27.620, 0.2609, 289.763
1883.3,  27.898, 0.2777, 289.894
1883.8,  28.194, 0.2963, 290.034
1884.3,  28.510, 0.3161, 290.183
1884.8,  28.847, 0.3369, 290.341
1885.3,  29.204, 0.3573, 290.510
1885.8,  29.580, 0.3762, 290.687
1886.3,  29.974, 0.3940, 290.872
1886.8,  30.385, 0.4105, 291.066
1887.3,  30.810, 0.4254, 291.266
1887.8,  31.249, 0.4390, 291.473
1888.3,  31.700, 0.4509, 291.685
1888.8,  32.162, 0.4617, 291.903
1889.3,  32.633, 0.4706, 292.125
1889.8,  33.110, 0.4778, 292.350
1890.3,  33.593, 0.4827, 292.577
1890.8,  34.078, 0.4851, 292.805
1891.3,  34.563, 0.4851, 293.034
1891.8,  35.046, 0.4831, 293.262
1892.3,  35.525, 0.4783, 293.487
1892.8,  35.996, 0.4715, 293.709
1893.3,  36.458, 0.4623, 293.927
1893.8,  36.909, 0.4507, 294.139
1894.3,  37.346, 0.4367, 294.345
1894.8,  37.766, 0.4199, 294.543
1895.3,  38.166, 0.4001, 294.731
1895.8,  38.543, 0.3774, 294.909
1896.3,  38.895, 0.3517, 295.075
1896.8,  39.221, 0.3263, 295.228
1897.3,  39.525, 0.3040, 295.372
1897.8,  39.809, 0.2842, 295.505
1898.3,  40.077, 0.2677, 295.632
1898.8,  40.331, 0.2539, 295.751
1899.3,  40.574, 0.2428, 295.865
1899.8,  40.809, 0.2354, 295.976
1900.3,  41.040, 0.2307, 296.085
1900.8,  41.269, 0.2295, 296.193
1901.3,  41.501, 0.2316, 296.302
1901.8,  41.738, 0.2369, 296.414
1902.3,  41.983, 0.2456, 296.530
1902.8,  42.240, 0.2564, 296.650
1903.3,  42.509, 0.2694, 296.777
1903.8,  42.793, 0.2840, 296.911
1904.3,  43.094, 0.3004, 297.053
1904.8,  43.410, 0.3165, 297.202
1905.3,  43.741, 0.3312, 297.358
1905.8,  44.085, 0.3439, 297.520
1906.3,  44.441, 0.3553, 297.687
1906.8,  44.806, 0.3651, 297.859
1907.3,  45.179, 0.3730, 298.035
1907.8,  45.558, 0.3795, 298.214
1908.3,  45.942, 0.3842, 298.395
1908.8,  46.330, 0.3874, 298.577
1909.3,  46.719, 0.3889, 298.760
1909.8,  47.110, 0.3908, 298.944
1910.3,  47.504, 0.3944, 299.130
1910.8,  47.904, 0.3997, 299.318
1911.3,  48.311, 0.4069, 299.510
1911.8,  48.726, 0.4154, 299.706
1912.3,  49.151, 0.4248, 299.906
1912.8,  49.584, 0.4333, 300.110
1913.3,  50.026, 0.4415, 300.318
1913.8,  50.475, 0.4492, 300.530
1914.3,  50.931, 0.4562, 300.745
1914.8,  51.393, 0.4621, 300.962
1915.3,  51.860, 0.4666, 301.182
1915.8,  52.329, 0.4691, 301.403
1916.3,  52.799, 0.4702, 301.625
1916.8,  53.269, 0.4698, 301.846
1917.3,  53.736, 0.4676, 302.066
1917.8,  54.200, 0.4636, 302.285
1918.3,  54.658, 0.4583, 302.500
1918.8,  55.110, 0.4513, 302.713
1919.3,  55.553, 0.4430, 302.922
1919.8,  55.988, 0.4354, 303.127
1920.3,  56.416, 0.4282, 303.329
1920.8,  56.839, 0.4224, 303.528
1921.3,  57.256, 0.4173, 303.724
1921.8,  57.669, 0.4133, 303.919
1922.3,  58.080, 0.4103, 304.112
1922.8,  58.488, 0.4082, 304.305
1923.3,  58.895, 0.4069, 304.496
1923.8,  59.300, 0.4052, 304.687
1924.3,  59.703, 0.4031, 304.877
1924.8,  60.104, 0.4008, 305.066
1925.3,  60.502, 0.3980, 305.253
1925.8,  60.897, 0.3955, 305.440
1926.3,  61.290, 0.3927, 305.625
1926.8,  61.680, 0.3897, 305.808
1927.3,  62.066, 0.3866, 305.990
1927.8,  62.450, 0.3834, 306.171
1928.3,  62.830, 0.3802, 306.350
1928.8,  63.206, 0.3766, 306.527
1929.3,  63.580, 0.3734, 306.703
1929.8,  63.951, 0.3713, 306.878
1930.3,  64.321, 0.3698, 307.052
1930.8,  64.690, 0.3687, 307.226
1931.3,  65.058, 0.3683, 307.400
1931.8,  65.426, 0.3685, 307.573
1932.3,  65.796, 0.3694, 307.747
1932.8,  66.166, 0.3706, 307.922
1933.3,  66.539, 0.3725, 308.097
1933.8,  66.913, 0.3740, 308.274
1934.3,  67.288, 0.3749, 308.450
1934.8,  67.663, 0.3749, 308.627
1935.3,  68.036, 0.3730, 308.802
1935.8,  68.405, 0.3689, 308.976
1936.3,  68.767, 0.3628, 309.147
1936.8,  69.122, 0.3543, 309.314
1937.3,  69.465, 0.3437, 309.476
1937.8,  69.795, 0.3301, 309.631
1938.3,  70.110, 0.3142, 309.779
1938.8,  70.405, 0.2953, 309.918
1939.3,  70.679, 0.2738, 310.048
1939.8,  70.929, 0.2503, 310.165
1940.3,  71.155, 0.2261, 310.272
1940.8,  71.358, 0.2025, 310.367
1941.3,  71.538, 0.1809, 310.452
1941.8,  71.700, 0.1620, 310.529
1942.3,  71.846, 0.1454, 310.597
1942.8,  71.977, 0.1316, 310.659
1943.3,  72.098, 0.1208, 310.716
1943.8,  72.211, 0.1129, 310.769
1944.3,  72.319, 0.1078, 310.820
1944.8,  72.425, 0.1061, 310.870
1945.3,  72.533, 0.1080, 310.921
1945.8,  72.646, 0.1127, 310.974
1946.3,  72.765, 0.1189, 311.030
1946.8,  72.892, 0.1276, 311.090
1947.3,  73.031, 0.1384, 311.156
1947.8,  73.182, 0.1516, 311.227
1948.3,  73.349, 0.1666, 311.305
1948.8,  73.532, 0.1830, 311.392
1949.3,  73.731, 0.1995, 311.486
1949.8,  73.948, 0.2163, 311.587
1950.3,  74.181, 0.2333, 311.697
1950.8,  74.432, 0.2511, 311.816
1951.3,  74.703, 0.2704, 311.943
1951.8,  74.994, 0.2917, 312.080
1952.3,  75.309, 0.3146, 312.229
1952.8,  75.648, 0.3390, 312.388
1953.3,  76.013, 0.3653, 312.560
1953.8,  76.406, 0.3925, 312.745
1954.3,  76.827, 0.4209, 312.944
1954.8,  77.276, 0.4490, 313.155
1955.3,  77.751, 0.4757, 313.379
1955.8,  78.253, 0.5018, 313.616
1956.3,  78.780, 0.5267, 313.864
1956.8,  79.331, 0.5513, 314.123
1957.3,  79.906, 0.5748, 314.394
1957.8,  80.504, 0.5978, 314.676
1958.3,  81.123, 0.6192, 314.968
1958.8,  81.763, 0.6398, 315.269
1959.3,  82.422, 0.6591, 315.579
1959.8,  83.099, 0.6776, 315.899
1960.3,  83.794, 0.6950, 316.226
1960.8,  84.506, 0.7115, 316.561
1961.3,  85.233, 0.7273, 316.904
1961.8,  85.976, 0.7430, 317.254
1962.3,  86.735, 0.7587, 317.611
1962.8,  87.510, 0.7748, 317.976
1963.3,  88.301, 0.7914, 318.349
1963.8,  89.110, 0.8090, 318.730
1964.3,  89.938, 0.8277, 319.120
1964.8,  90.785, 0.8472, 319.519
1965.3,  91.653, 0.8680, 319.928
1965.8,  92.542, 0.8894, 320.347
1966.3,  93.454, 0.9117, 320.777
1966.8,  94.388, 0.9340, 321.217
1967.3,  95.345, 0.9567, 321.667
1967.8,  96.324, 0.9797, 322.129
1968.3,  97.328, 1.0032, 322.601
1968.8,  98.354, 1.0268, 323.085
1969.3,  99.405, 1.0503, 323.580
1969.8, 100.478, 1.0737, 324.086
1970.3, 101.575, 1.0968, 324.602
1970.8, 102.695, 1.1200, 325.130
1971.3, 103.838, 1.1431, 325.668
1971.8, 105.005, 1.1665, 326.218
1972.3, 106.195, 1.1900, 326.779
1972.8, 107.408, 1.2134, 327.350
1973.3, 108.645, 1.2365, 327.933
1973.8, 109.904, 1.2590, 328.526
1974.3, 111.185, 1.2817, 329.130
1974.8, 112.490, 1.3044, 329.744
1975.3, 113.818, 1.3278, 330.370
1975.8, 115.169, 1.3511, 331.006
1976.3, 116.543, 1.3747, 331.654
1976.8, 117.942, 1.3980, 332.312
1977.3, 119.362, 1.4206, 332.981
1977.8, 120.804, 1.4418, 333.661
1978.3, 122.266, 1.4617, 334.349
1978.8, 123.746, 1.4800, 335.046
1979.3, 125.242, 1.4963, 335.751
1979.8, 126.753, 1.5110, 336.463
1980.3, 128.277, 1.5239, 337.181
1980.8, 129.812, 1.5350, 337.904
1981.3, 131.356, 1.5445, 338.632
1981.8, 132.909, 1.5528, 339.363
1982.3, 134.469, 1.5600, 340.098
1982.8, 136.036, 1.5666, 340.836
1983.3, 137.608, 1.5719, 341.577
1983.8, 139.184, 1.5764, 342.319
1984.3, 140.764, 1.5798, 343.063
1984.8, 142.346, 1.5825, 343.809
1985.3, 143.931, 1.5844, 344.555
1985.8, 145.516, 1.5855, 345.302
1986.3, 147.102, 1.5859, 346.049
1986.8, 148.688, 1.5857, 346.796
1987.3, 150.272, 1.5844, 347.543
1987.8, 151.854, 1.5819, 348.288
1988.3, 153.433, 1.5785, 349.032
1988.8, 155.006, 1.5736, 349.773
1989.3, 156.575, 1.5685, 350.512
1989.8, 158.138, 1.5636, 351.248
1990.3, 159.698, 1.5598, 351.983
1990.8, 161.256, 1.5577, 352.717
1991.3, 162.813, 1.5577, 353.451
1991.8, 164.374, 1.5604, 354.186
1992.3, 165.940, 1.5662, 354.924
1992.8, 167.516, 1.5757, 355.666
1993.3, 169.104, 1.5887, 356.414
1993.8, 170.710, 1.6052, 357.171
1994.3, 172.334, 1.6243, 357.936
1994.8, 173.980, 1.6456, 358.711
